,SubjectID,AssignmentID,ProblemID,Attempts,pProblemSyntaxError,pProblemSemanticError,pSubjectSyntaxError,pSubjectSemanticError,CorrectEventually,Label
977,4225b96eae6636e51ed4b87746263b9e5d0e927d67326324fbf1544230fa6fb8,492,39,1,977,977,0.367,0.367,True,True
978,4225b96eae6636e51ed4b87746263b9e5d0e927d67326324fbf1544230fa6fb8,492,40,1,978,978,0.367,0.367,True,True
979,4225b96eae6636e51ed4b87746263b9e5d0e927d67326324fbf1544230fa6fb8,492,128,1,979,979,0.367,0.367,True,True
980,438f91a3a02080977006d5b4ee2c29f6e0d0b58e848dc92712f3982a1449f481,439,1,4,980,980,0.8,0.5,True,False
981,438f91a3a02080977006d5b4ee2c29f6e0d0b58e848dc92712f3982a1449f481,439,3,7,981,981,0.8,0.5,True,False
982,438f91a3a02080977006d5b4ee2c29f6e0d0b58e848dc92712f3982a1449f481,439,5,16,982,982,0.8,0.5,True,False
983,438f91a3a02080977006d5b4ee2c29f6e0d0b58e848dc92712f3982a1449f481,439,12,2,983,983,0.8,0.5,True,True
984,438f91a3a02080977006d5b4ee2c29f6e0d0b58e848dc92712f3982a1449f481,439,13,4,984,984,0.8,0.5,True,True
985,438f91a3a02080977006d5b4ee2c29f6e0d0b58e848dc92712f3982a1449f481,439,232,4,985,985,0.8,0.5,True,True
986,438f91a3a02080977006d5b4ee2c29f6e0d0b58e848dc92712f3982a1449f481,439,233,6,986,986,0.8,0.5,True,False
987,438f91a3a02080977006d5b4ee2c29f6e0d0b58e848dc92712f3982a1449f481,439,234,7,987,987,0.8,0.5,True,False
988,438f91a3a02080977006d5b4ee2c29f6e0d0b58e848dc92712f3982a1449f481,439,235,2,988,988,0.8,0.5,True,True
989,438f91a3a02080977006d5b4ee2c29f6e0d0b58e848dc92712f3982a1449f481,439,236,8,989,989,0.8,0.5,True,False
990,438f91a3a02080977006d5b4ee2c29f6e0d0b58e848dc92712f3982a1449f481,487,17,4,990,990,0.8,0.5,True,False
991,438f91a3a02080977006d5b4ee2c29f6e0d0b58e848dc92712f3982a1449f481,487,20,2,991,991,0.8,0.5,True,True
992,438f91a3a02080977006d5b4ee2c29f6e0d0b58e848dc92712f3982a1449f481,487,21,1,992,992,0.8,0.5,True,True
993,438f91a3a02080977006d5b4ee2c29f6e0d0b58e848dc92712f3982a1449f481,487,22,3,993,993,0.8,0.5,True,True
994,438f91a3a02080977006d5b4ee2c29f6e0d0b58e848dc92712f3982a1449f481,487,24,36,994,994,0.8,0.5,True,False
995,438f91a3a02080977006d5b4ee2c29f6e0d0b58e848dc92712f3982a1449f481,487,25,6,995,995,0.8,0.5,True,True
996,438f91a3a02080977006d5b4ee2c29f6e0d0b58e848dc92712f3982a1449f481,487,28,1,996,996,0.8,0.5,True,True
997,438f91a3a02080977006d5b4ee2c29f6e0d0b58e848dc92712f3982a1449f481,487,100,3,997,997,0.8,0.5,True,True
998,438f91a3a02080977006d5b4ee2c29f6e0d0b58e848dc92712f3982a1449f481,487,101,13,998,998,0.8,0.5,False,False
999,438f91a3a02080977006d5b4ee2c29f6e0d0b58e848dc92712f3982a1449f481,487,102,1,999,999,0.8,0.5,True,True
1000,438f91a3a02080977006d5b4ee2c29f6e0d0b58e848dc92712f3982a1449f481,492,31,6,1000,1000,0.8,0.5,True,False
1001,438f91a3a02080977006d5b4ee2c29f6e0d0b58e848dc92712f3982a1449f481,492,32,12,1001,1001,0.8,0.5,True,True
1002,438f91a3a02080977006d5b4ee2c29f6e0d0b58e848dc92712f3982a1449f481,492,33,2,1002,1002,0.8,0.5,True,True
1003,438f91a3a02080977006d5b4ee2c29f6e0d0b58e848dc92712f3982a1449f481,492,34,1,1003,1003,0.8,0.5,True,True
1004,438f91a3a02080977006d5b4ee2c29f6e0d0b58e848dc92712f3982a1449f481,492,36,7,1004,1004,0.8,0.5,True,False
1005,438f91a3a02080977006d5b4ee2c29f6e0d0b58e848dc92712f3982a1449f481,492,37,2,1005,1005,0.8,0.5,True,True
1006,438f91a3a02080977006d5b4ee2c29f6e0d0b58e848dc92712f3982a1449f481,492,38,5,1006,1006,0.8,0.5,True,True
1007,438f91a3a02080977006d5b4ee2c29f6e0d0b58e848dc92712f3982a1449f481,492,39,1,1007,1007,0.8,0.5,True,True
1008,438f91a3a02080977006d5b4ee2c29f6e0d0b58e848dc92712f3982a1449f481,492,40,4,1008,1008,0.8,0.5,True,True
1009,438f91a3a02080977006d5b4ee2c29f6e0d0b58e848dc92712f3982a1449f481,492,128,8,1009,1009,0.8,0.5,True,True
1010,44f98305d8141153036b7a868b6d3e301a408c441ffb1e6b7540ac7771125e1d,439,13,15,1010,1010,0.762,0.524,True,False
1011,44f98305d8141153036b7a868b6d3e301a408c441ffb1e6b7540ac7771125e1d,487,17,1,1011,1011,0.762,0.524,True,True
1012,44f98305d8141153036b7a868b6d3e301a408c441ffb1e6b7540ac7771125e1d,487,20,9,1012,1012,0.762,0.524,True,False
1013,44f98305d8141153036b7a868b6d3e301a408c441ffb1e6b7540ac7771125e1d,487,21,2,1013,1013,0.762,0.524,True,True
1014,44f98305d8141153036b7a868b6d3e301a408c441ffb1e6b7540ac7771125e1d,487,22,20,1014,1014,0.762,0.524,True,False
1015,44f98305d8141153036b7a868b6d3e301a408c441ffb1e6b7540ac7771125e1d,487,24,25,1015,1015,0.762,0.524,True,False
1016,44f98305d8141153036b7a868b6d3e301a408c441ffb1e6b7540ac7771125e1d,487,25,7,1016,1016,0.762,0.524,False,False
1017,44f98305d8141153036b7a868b6d3e301a408c441ffb1e6b7540ac7771125e1d,487,28,1,1017,1017,0.762,0.524,True,True
1018,44f98305d8141153036b7a868b6d3e301a408c441ffb1e6b7540ac7771125e1d,487,100,8,1018,1018,0.762,0.524,True,False
1019,44f98305d8141153036b7a868b6d3e301a408c441ffb1e6b7540ac7771125e1d,487,101,3,1019,1019,0.762,0.524,True,True
1020,44f98305d8141153036b7a868b6d3e301a408c441ffb1e6b7540ac7771125e1d,487,102,13,1020,1020,0.762,0.524,True,True
1021,44f98305d8141153036b7a868b6d3e301a408c441ffb1e6b7540ac7771125e1d,492,31,2,1021,1021,0.762,0.524,True,True
1022,44f98305d8141153036b7a868b6d3e301a408c441ffb1e6b7540ac7771125e1d,492,32,1,1022,1022,0.762,0.524,True,True
1023,44f98305d8141153036b7a868b6d3e301a408c441ffb1e6b7540ac7771125e1d,492,33,2,1023,1023,0.762,0.524,True,True
1024,44f98305d8141153036b7a868b6d3e301a408c441ffb1e6b7540ac7771125e1d,492,34,5,1024,1024,0.762,0.524,False,False
1025,44f98305d8141153036b7a868b6d3e301a408c441ffb1e6b7540ac7771125e1d,492,36,5,1025,1025,0.762,0.524,True,True
1026,44f98305d8141153036b7a868b6d3e301a408c441ffb1e6b7540ac7771125e1d,492,37,3,1026,1026,0.762,0.524,True,True
1027,44f98305d8141153036b7a868b6d3e301a408c441ffb1e6b7540ac7771125e1d,492,38,5,1027,1027,0.762,0.524,True,True
1028,44f98305d8141153036b7a868b6d3e301a408c441ffb1e6b7540ac7771125e1d,492,39,3,1028,1028,0.762,0.524,False,False
1029,44f98305d8141153036b7a868b6d3e301a408c441ffb1e6b7540ac7771125e1d,492,40,1,1029,1029,0.762,0.524,True,True
1030,44f98305d8141153036b7a868b6d3e301a408c441ffb1e6b7540ac7771125e1d,492,128,2,1030,1030,0.762,0.524,True,True
1031,4557b3c2bc31d36048e3c48befc7212d35b7d0d885d3d1f102c9060238b5090a,439,1,2,1031,1031,0.7,0.533,True,True
1032,4557b3c2bc31d36048e3c48befc7212d35b7d0d885d3d1f102c9060238b5090a,439,3,16,1032,1032,0.7,0.533,True,False
1033,4557b3c2bc31d36048e3c48befc7212d35b7d0d885d3d1f102c9060238b5090a,439,5,1,1033,1033,0.7,0.533,True,True
1034,4557b3c2bc31d36048e3c48befc7212d35b7d0d885d3d1f102c9060238b5090a,439,12,4,1034,1034,0.7,0.533,True,False
1035,4557b3c2bc31d36048e3c48befc7212d35b7d0d885d3d1f102c9060238b5090a,439,13,6,1035,1035,0.7,0.533,True,True
1036,4557b3c2bc31d36048e3c48befc7212d35b7d0d885d3d1f102c9060238b5090a,439,232,26,1036,1036,0.7,0.533,True,False
1037,4557b3c2bc31d36048e3c48befc7212d35b7d0d885d3d1f102c9060238b5090a,439,233,4,1037,1037,0.7,0.533,True,True
1038,4557b3c2bc31d36048e3c48befc7212d35b7d0d885d3d1f102c9060238b5090a,439,234,4,1038,1038,0.7,0.533,True,True
1039,4557b3c2bc31d36048e3c48befc7212d35b7d0d885d3d1f102c9060238b5090a,439,235,4,1039,1039,0.7,0.533,False,False
1040,4557b3c2bc31d36048e3c48befc7212d35b7d0d885d3d1f102c9060238b5090a,439,236,4,1040,1040,0.7,0.533,True,True
1041,4557b3c2bc31d36048e3c48befc7212d35b7d0d885d3d1f102c9060238b5090a,487,17,2,1041,1041,0.7,0.533,True,True
1042,4557b3c2bc31d36048e3c48befc7212d35b7d0d885d3d1f102c9060238b5090a,487,20,3,1042,1042,0.7,0.533,True,True
1043,4557b3c2bc31d36048e3c48befc7212d35b7d0d885d3d1f102c9060238b5090a,487,21,1,1043,1043,0.7,0.533,True,True
1044,4557b3c2bc31d36048e3c48befc7212d35b7d0d885d3d1f102c9060238b5090a,487,22,4,1044,1044,0.7,0.533,True,True
1045,4557b3c2bc31d36048e3c48befc7212d35b7d0d885d3d1f102c9060238b5090a,487,24,3,1045,1045,0.7,0.533,True,True
1046,4557b3c2bc31d36048e3c48befc7212d35b7d0d885d3d1f102c9060238b5090a,487,25,2,1046,1046,0.7,0.533,True,True
1047,4557b3c2bc31d36048e3c48befc7212d35b7d0d885d3d1f102c9060238b5090a,487,28,6,1047,1047,0.7,0.533,True,True
1048,4557b3c2bc31d36048e3c48befc7212d35b7d0d885d3d1f102c9060238b5090a,487,100,2,1048,1048,0.7,0.533,True,True
1049,4557b3c2bc31d36048e3c48befc7212d35b7d0d885d3d1f102c9060238b5090a,487,101,10,1049,1049,0.7,0.533,False,False
1050,4557b3c2bc31d36048e3c48befc7212d35b7d0d885d3d1f102c9060238b5090a,487,102,8,1050,1050,0.7,0.533,True,True
1051,4557b3c2bc31d36048e3c48befc7212d35b7d0d885d3d1f102c9060238b5090a,492,31,1,1051,1051,0.7,0.533,True,True
1052,4557b3c2bc31d36048e3c48befc7212d35b7d0d885d3d1f102c9060238b5090a,492,32,1,1052,1052,0.7,0.533,True,True
1053,4557b3c2bc31d36048e3c48befc7212d35b7d0d885d3d1f102c9060238b5090a,492,33,1,1053,1053,0.7,0.533,True,True
1054,4557b3c2bc31d36048e3c48befc7212d35b7d0d885d3d1f102c9060238b5090a,492,34,1,1054,1054,0.7,0.533,True,True
1055,4557b3c2bc31d36048e3c48befc7212d35b7d0d885d3d1f102c9060238b5090a,492,36,8,1055,1055,0.7,0.533,True,False
1056,4557b3c2bc31d36048e3c48befc7212d35b7d0d885d3d1f102c9060238b5090a,492,37,3,1056,1056,0.7,0.533,True,True
1057,4557b3c2bc31d36048e3c48befc7212d35b7d0d885d3d1f102c9060238b5090a,492,38,28,1057,1057,0.7,0.533,True,False
1058,4557b3c2bc31d36048e3c48befc7212d35b7d0d885d3d1f102c9060238b5090a,492,39,9,1058,1058,0.7,0.533,True,False
1059,4557b3c2bc31d36048e3c48befc7212d35b7d0d885d3d1f102c9060238b5090a,492,40,10,1059,1059,0.7,0.533,True,True
1060,4557b3c2bc31d36048e3c48befc7212d35b7d0d885d3d1f102c9060238b5090a,492,128,6,1060,1060,0.7,0.533,True,True
1061,47d6fa4dc8d5f007836a2fefd0f13ee0525a09ff49264081f042460c2d34939f,439,1,2,1061,1061,0.7,0.567,True,True
1062,47d6fa4dc8d5f007836a2fefd0f13ee0525a09ff49264081f042460c2d34939f,439,3,2,1062,1062,0.7,0.567,True,True
1063,47d6fa4dc8d5f007836a2fefd0f13ee0525a09ff49264081f042460c2d34939f,439,5,2,1063,1063,0.7,0.567,True,True
1064,47d6fa4dc8d5f007836a2fefd0f13ee0525a09ff49264081f042460c2d34939f,439,12,1,1064,1064,0.7,0.567,True,True
1065,47d6fa4dc8d5f007836a2fefd0f13ee0525a09ff49264081f042460c2d34939f,439,13,4,1065,1065,0.7,0.567,False,False
1066,47d6fa4dc8d5f007836a2fefd0f13ee0525a09ff49264081f042460c2d34939f,439,232,5,1066,1066,0.7,0.567,True,True
1067,47d6fa4dc8d5f007836a2fefd0f13ee0525a09ff49264081f042460c2d34939f,439,233,6,1067,1067,0.7,0.567,True,False
1068,47d6fa4dc8d5f007836a2fefd0f13ee0525a09ff49264081f042460c2d34939f,439,234,6,1068,1068,0.7,0.567,True,False
1069,47d6fa4dc8d5f007836a2fefd0f13ee0525a09ff49264081f042460c2d34939f,439,235,5,1069,1069,0.7,0.567,True,False
1070,47d6fa4dc8d5f007836a2fefd0f13ee0525a09ff49264081f042460c2d34939f,439,236,2,1070,1070,0.7,0.567,True,True
1071,47d6fa4dc8d5f007836a2fefd0f13ee0525a09ff49264081f042460c2d34939f,487,17,3,1071,1071,0.7,0.567,True,False
1072,47d6fa4dc8d5f007836a2fefd0f13ee0525a09ff49264081f042460c2d34939f,487,20,3,1072,1072,0.7,0.567,True,True
1073,47d6fa4dc8d5f007836a2fefd0f13ee0525a09ff49264081f042460c2d34939f,487,21,1,1073,1073,0.7,0.567,True,True
1074,47d6fa4dc8d5f007836a2fefd0f13ee0525a09ff49264081f042460c2d34939f,487,22,2,1074,1074,0.7,0.567,True,True
1075,47d6fa4dc8d5f007836a2fefd0f13ee0525a09ff49264081f042460c2d34939f,487,24,9,1075,1075,0.7,0.567,True,True
1076,47d6fa4dc8d5f007836a2fefd0f13ee0525a09ff49264081f042460c2d34939f,487,25,12,1076,1076,0.7,0.567,False,False
1077,47d6fa4dc8d5f007836a2fefd0f13ee0525a09ff49264081f042460c2d34939f,487,28,6,1077,1077,0.7,0.567,False,False
1078,47d6fa4dc8d5f007836a2fefd0f13ee0525a09ff49264081f042460c2d34939f,487,100,17,1078,1078,0.7,0.567,True,False
1079,47d6fa4dc8d5f007836a2fefd0f13ee0525a09ff49264081f042460c2d34939f,487,101,6,1079,1079,0.7,0.567,False,False
1080,47d6fa4dc8d5f007836a2fefd0f13ee0525a09ff49264081f042460c2d34939f,487,102,13,1080,1080,0.7,0.567,False,False
1081,47d6fa4dc8d5f007836a2fefd0f13ee0525a09ff49264081f042460c2d34939f,492,31,4,1081,1081,0.7,0.567,True,True
1082,47d6fa4dc8d5f007836a2fefd0f13ee0525a09ff49264081f042460c2d34939f,492,32,2,1082,1082,0.7,0.567,True,True
1083,47d6fa4dc8d5f007836a2fefd0f13ee0525a09ff49264081f042460c2d34939f,492,33,6,1083,1083,0.7,0.567,True,True
1084,47d6fa4dc8d5f007836a2fefd0f13ee0525a09ff49264081f042460c2d34939f,492,34,2,1084,1084,0.7,0.567,True,True
1085,47d6fa4dc8d5f007836a2fefd0f13ee0525a09ff49264081f042460c2d34939f,492,36,12,1085,1085,0.7,0.567,True,False
1086,47d6fa4dc8d5f007836a2fefd0f13ee0525a09ff49264081f042460c2d34939f,492,37,8,1086,1086,0.7,0.567,True,False
1087,47d6fa4dc8d5f007836a2fefd0f13ee0525a09ff49264081f042460c2d34939f,492,38,10,1087,1087,0.7,0.567,True,True
1088,47d6fa4dc8d5f007836a2fefd0f13ee0525a09ff49264081f042460c2d34939f,492,39,16,1088,1088,0.7,0.567,False,False
1089,47d6fa4dc8d5f007836a2fefd0f13ee0525a09ff49264081f042460c2d34939f,492,40,3,1089,1089,0.7,0.567,True,True
1090,47d6fa4dc8d5f007836a2fefd0f13ee0525a09ff49264081f042460c2d34939f,492,128,1,1090,1090,0.7,0.567,True,True
1091,48f565383f47c6752893810686bd0c5f07fef08e34bc22a3f398d3b8c8db7c43,439,1,10,1091,1091,0.633,0.467,True,False
1092,48f565383f47c6752893810686bd0c5f07fef08e34bc22a3f398d3b8c8db7c43,439,3,2,1092,1092,0.633,0.467,True,True
1093,48f565383f47c6752893810686bd0c5f07fef08e34bc22a3f398d3b8c8db7c43,439,5,6,1093,1093,0.633,0.467,False,False
1094,48f565383f47c6752893810686bd0c5f07fef08e34bc22a3f398d3b8c8db7c43,439,12,2,1094,1094,0.633,0.467,True,True
1095,48f565383f47c6752893810686bd0c5f07fef08e34bc22a3f398d3b8c8db7c43,439,13,24,1095,1095,0.633,0.467,True,False
1096,48f565383f47c6752893810686bd0c5f07fef08e34bc22a3f398d3b8c8db7c43,439,232,10,1096,1096,0.633,0.467,True,False
1097,48f565383f47c6752893810686bd0c5f07fef08e34bc22a3f398d3b8c8db7c43,439,233,2,1097,1097,0.633,0.467,True,True
1098,48f565383f47c6752893810686bd0c5f07fef08e34bc22a3f398d3b8c8db7c43,439,234,2,1098,1098,0.633,0.467,True,True
1099,48f565383f47c6752893810686bd0c5f07fef08e34bc22a3f398d3b8c8db7c43,439,235,2,1099,1099,0.633,0.467,True,True
1100,48f565383f47c6752893810686bd0c5f07fef08e34bc22a3f398d3b8c8db7c43,439,236,4,1100,1100,0.633,0.467,True,True
1101,48f565383f47c6752893810686bd0c5f07fef08e34bc22a3f398d3b8c8db7c43,487,17,1,1101,1101,0.633,0.467,True,True
1102,48f565383f47c6752893810686bd0c5f07fef08e34bc22a3f398d3b8c8db7c43,487,20,3,1102,1102,0.633,0.467,True,True
1103,48f565383f47c6752893810686bd0c5f07fef08e34bc22a3f398d3b8c8db7c43,487,21,2,1103,1103,0.633,0.467,True,True
1104,48f565383f47c6752893810686bd0c5f07fef08e34bc22a3f398d3b8c8db7c43,487,22,1,1104,1104,0.633,0.467,True,True
1105,48f565383f47c6752893810686bd0c5f07fef08e34bc22a3f398d3b8c8db7c43,487,24,1,1105,1105,0.633,0.467,True,True
1106,48f565383f47c6752893810686bd0c5f07fef08e34bc22a3f398d3b8c8db7c43,487,25,6,1106,1106,0.633,0.467,True,True
1107,48f565383f47c6752893810686bd0c5f07fef08e34bc22a3f398d3b8c8db7c43,487,28,2,1107,1107,0.633,0.467,True,True
1108,48f565383f47c6752893810686bd0c5f07fef08e34bc22a3f398d3b8c8db7c43,487,100,8,1108,1108,0.633,0.467,True,False
1109,48f565383f47c6752893810686bd0c5f07fef08e34bc22a3f398d3b8c8db7c43,487,101,9,1109,1109,0.633,0.467,False,False
1110,48f565383f47c6752893810686bd0c5f07fef08e34bc22a3f398d3b8c8db7c43,487,102,18,1110,1110,0.633,0.467,True,True
1111,48f565383f47c6752893810686bd0c5f07fef08e34bc22a3f398d3b8c8db7c43,492,31,6,1111,1111,0.633,0.467,True,False
1112,48f565383f47c6752893810686bd0c5f07fef08e34bc22a3f398d3b8c8db7c43,492,32,3,1112,1112,0.633,0.467,True,True
1113,48f565383f47c6752893810686bd0c5f07fef08e34bc22a3f398d3b8c8db7c43,492,33,2,1113,1113,0.633,0.467,True,True
1114,48f565383f47c6752893810686bd0c5f07fef08e34bc22a3f398d3b8c8db7c43,492,34,7,1114,1114,0.633,0.467,True,True
1115,48f565383f47c6752893810686bd0c5f07fef08e34bc22a3f398d3b8c8db7c43,492,36,29,1115,1115,0.633,0.467,True,False
1116,48f565383f47c6752893810686bd0c5f07fef08e34bc22a3f398d3b8c8db7c43,492,37,18,1116,1116,0.633,0.467,True,False
1117,48f565383f47c6752893810686bd0c5f07fef08e34bc22a3f398d3b8c8db7c43,492,38,1,1117,1117,0.633,0.467,False,False
1118,48f565383f47c6752893810686bd0c5f07fef08e34bc22a3f398d3b8c8db7c43,492,39,1,1118,1118,0.633,0.467,True,True
1119,48f565383f47c6752893810686bd0c5f07fef08e34bc22a3f398d3b8c8db7c43,492,40,1,1119,1119,0.633,0.467,True,True
1120,48f565383f47c6752893810686bd0c5f07fef08e34bc22a3f398d3b8c8db7c43,492,128,4,1120,1120,0.633,0.467,True,True
1121,4d1ccd3b1393438168aeac88ee6d753d95c33c77fcc46afa13a5415a265323c2,439,1,1,1121,1121,0.7,0.3,True,True
1122,4d1ccd3b1393438168aeac88ee6d753d95c33c77fcc46afa13a5415a265323c2,439,3,5,1122,1122,0.7,0.3,True,True
1123,4d1ccd3b1393438168aeac88ee6d753d95c33c77fcc46afa13a5415a265323c2,439,5,2,1123,1123,0.7,0.3,True,True
1124,4d1ccd3b1393438168aeac88ee6d753d95c33c77fcc46afa13a5415a265323c2,439,12,1,1124,1124,0.7,0.3,True,True
1125,4d1ccd3b1393438168aeac88ee6d753d95c33c77fcc46afa13a5415a265323c2,439,13,6,1125,1125,0.7,0.3,True,True
1126,4d1ccd3b1393438168aeac88ee6d753d95c33c77fcc46afa13a5415a265323c2,439,232,3,1126,1126,0.7,0.3,True,True
1127,4d1ccd3b1393438168aeac88ee6d753d95c33c77fcc46afa13a5415a265323c2,439,233,5,1127,1127,0.7,0.3,True,True
1128,4d1ccd3b1393438168aeac88ee6d753d95c33c77fcc46afa13a5415a265323c2,439,234,7,1128,1128,0.7,0.3,True,False
1129,4d1ccd3b1393438168aeac88ee6d753d95c33c77fcc46afa13a5415a265323c2,439,235,3,1129,1129,0.7,0.3,True,True
1130,4d1ccd3b1393438168aeac88ee6d753d95c33c77fcc46afa13a5415a265323c2,439,236,5,1130,1130,0.7,0.3,True,True
1131,4d1ccd3b1393438168aeac88ee6d753d95c33c77fcc46afa13a5415a265323c2,487,17,1,1131,1131,0.7,0.3,True,True
1132,4d1ccd3b1393438168aeac88ee6d753d95c33c77fcc46afa13a5415a265323c2,487,20,2,1132,1132,0.7,0.3,True,True
1133,4d1ccd3b1393438168aeac88ee6d753d95c33c77fcc46afa13a5415a265323c2,487,21,1,1133,1133,0.7,0.3,True,True
1134,4d1ccd3b1393438168aeac88ee6d753d95c33c77fcc46afa13a5415a265323c2,487,22,4,1134,1134,0.7,0.3,True,True
1135,4d1ccd3b1393438168aeac88ee6d753d95c33c77fcc46afa13a5415a265323c2,487,24,27,1135,1135,0.7,0.3,True,False
1136,4d1ccd3b1393438168aeac88ee6d753d95c33c77fcc46afa13a5415a265323c2,487,25,2,1136,1136,0.7,0.3,True,True
1137,4d1ccd3b1393438168aeac88ee6d753d95c33c77fcc46afa13a5415a265323c2,487,28,1,1137,1137,0.7,0.3,True,True
1138,4d1ccd3b1393438168aeac88ee6d753d95c33c77fcc46afa13a5415a265323c2,487,100,1,1138,1138,0.7,0.3,True,True
1139,4d1ccd3b1393438168aeac88ee6d753d95c33c77fcc46afa13a5415a265323c2,487,101,6,1139,1139,0.7,0.3,True,True
1140,4d1ccd3b1393438168aeac88ee6d753d95c33c77fcc46afa13a5415a265323c2,487,102,1,1140,1140,0.7,0.3,True,True
1141,4d1ccd3b1393438168aeac88ee6d753d95c33c77fcc46afa13a5415a265323c2,492,31,3,1141,1141,0.7,0.3,True,True
1142,4d1ccd3b1393438168aeac88ee6d753d95c33c77fcc46afa13a5415a265323c2,492,32,8,1142,1142,0.7,0.3,True,True
1143,4d1ccd3b1393438168aeac88ee6d753d95c33c77fcc46afa13a5415a265323c2,492,33,9,1143,1143,0.7,0.3,True,False
1144,4d1ccd3b1393438168aeac88ee6d753d95c33c77fcc46afa13a5415a265323c2,492,34,25,1144,1144,0.7,0.3,True,False
1145,4d1ccd3b1393438168aeac88ee6d753d95c33c77fcc46afa13a5415a265323c2,492,36,2,1145,1145,0.7,0.3,True,True
1146,4d1ccd3b1393438168aeac88ee6d753d95c33c77fcc46afa13a5415a265323c2,492,37,2,1146,1146,0.7,0.3,True,True
1147,4d1ccd3b1393438168aeac88ee6d753d95c33c77fcc46afa13a5415a265323c2,492,38,1,1147,1147,0.7,0.3,True,True
1148,4d1ccd3b1393438168aeac88ee6d753d95c33c77fcc46afa13a5415a265323c2,492,39,7,1148,1148,0.7,0.3,True,True
1149,4d1ccd3b1393438168aeac88ee6d753d95c33c77fcc46afa13a5415a265323c2,492,40,11,1149,1149,0.7,0.3,True,False
1150,4d1ccd3b1393438168aeac88ee6d753d95c33c77fcc46afa13a5415a265323c2,492,128,1,1150,1150,0.7,0.3,True,True
1151,4d34572db62871b8fed75a40eaf827867044b536a795be11eac1a1ac78c909b7,439,1,1,1151,1151,0.333,0.2,True,True
1152,4d34572db62871b8fed75a40eaf827867044b536a795be11eac1a1ac78c909b7,439,3,5,1152,1152,0.333,0.2,True,True
1153,4d34572db62871b8fed75a40eaf827867044b536a795be11eac1a1ac78c909b7,439,5,2,1153,1153,0.333,0.2,True,True
1154,4d34572db62871b8fed75a40eaf827867044b536a795be11eac1a1ac78c909b7,439,12,1,1154,1154,0.333,0.2,True,True
1155,4d34572db62871b8fed75a40eaf827867044b536a795be11eac1a1ac78c909b7,439,13,3,1155,1155,0.333,0.2,True,True
1156,4d34572db62871b8fed75a40eaf827867044b536a795be11eac1a1ac78c909b7,439,232,1,1156,1156,0.333,0.2,True,True
1157,4d34572db62871b8fed75a40eaf827867044b536a795be11eac1a1ac78c909b7,439,233,2,1157,1157,0.333,0.2,True,True
1158,4d34572db62871b8fed75a40eaf827867044b536a795be11eac1a1ac78c909b7,439,234,2,1158,1158,0.333,0.2,True,True
1159,4d34572db62871b8fed75a40eaf827867044b536a795be11eac1a1ac78c909b7,439,235,3,1159,1159,0.333,0.2,True,True
1160,4d34572db62871b8fed75a40eaf827867044b536a795be11eac1a1ac78c909b7,439,236,4,1160,1160,0.333,0.2,True,True
1161,4d34572db62871b8fed75a40eaf827867044b536a795be11eac1a1ac78c909b7,487,17,1,1161,1161,0.333,0.2,True,True
1162,4d34572db62871b8fed75a40eaf827867044b536a795be11eac1a1ac78c909b7,487,20,1,1162,1162,0.333,0.2,True,True
1163,4d34572db62871b8fed75a40eaf827867044b536a795be11eac1a1ac78c909b7,487,21,1,1163,1163,0.333,0.2,True,True
1164,4d34572db62871b8fed75a40eaf827867044b536a795be11eac1a1ac78c909b7,487,22,3,1164,1164,0.333,0.2,True,True
1165,4d34572db62871b8fed75a40eaf827867044b536a795be11eac1a1ac78c909b7,487,24,7,1165,1165,0.333,0.2,True,True
1166,4d34572db62871b8fed75a40eaf827867044b536a795be11eac1a1ac78c909b7,487,25,1,1166,1166,0.333,0.2,True,True
1167,4d34572db62871b8fed75a40eaf827867044b536a795be11eac1a1ac78c909b7,487,28,2,1167,1167,0.333,0.2,True,True
1168,4d34572db62871b8fed75a40eaf827867044b536a795be11eac1a1ac78c909b7,487,100,1,1168,1168,0.333,0.2,True,True
1169,4d34572db62871b8fed75a40eaf827867044b536a795be11eac1a1ac78c909b7,487,101,5,1169,1169,0.333,0.2,True,True
1170,4d34572db62871b8fed75a40eaf827867044b536a795be11eac1a1ac78c909b7,487,102,4,1170,1170,0.333,0.2,True,True
1171,4d34572db62871b8fed75a40eaf827867044b536a795be11eac1a1ac78c909b7,492,31,1,1171,1171,0.333,0.2,True,True
1172,4d34572db62871b8fed75a40eaf827867044b536a795be11eac1a1ac78c909b7,492,32,1,1172,1172,0.333,0.2,True,True
1173,4d34572db62871b8fed75a40eaf827867044b536a795be11eac1a1ac78c909b7,492,33,1,1173,1173,0.333,0.2,True,True
1174,4d34572db62871b8fed75a40eaf827867044b536a795be11eac1a1ac78c909b7,492,34,1,1174,1174,0.333,0.2,True,True
1175,4d34572db62871b8fed75a40eaf827867044b536a795be11eac1a1ac78c909b7,492,36,1,1175,1175,0.333,0.2,True,True
1176,4d34572db62871b8fed75a40eaf827867044b536a795be11eac1a1ac78c909b7,492,37,1,1176,1176,0.333,0.2,True,True
1177,4d34572db62871b8fed75a40eaf827867044b536a795be11eac1a1ac78c909b7,492,38,1,1177,1177,0.333,0.2,True,True
1178,4d34572db62871b8fed75a40eaf827867044b536a795be11eac1a1ac78c909b7,492,39,1,1178,1178,0.333,0.2,True,True
1179,4d34572db62871b8fed75a40eaf827867044b536a795be11eac1a1ac78c909b7,492,40,1,1179,1179,0.333,0.2,True,True
