,SubjectID,AssignmentID,ProblemID,Attempts,pProblemSyntaxError,CorrectEventually,Label
1300,2f27e0f4118efff145aeecd8367fbb37,487.0,100,3,0.667,True,True
1301,2f27e0f4118efff145aeecd8367fbb37,487.0,101,18,0.692,True,False
1302,2f27e0f4118efff145aeecd8367fbb37,487.0,102,2,0.756,True,True
1303,2f27e0f4118efff145aeecd8367fbb37,492.0,31,1,0.409,True,True
1304,2f27e0f4118efff145aeecd8367fbb37,492.0,32,1,0.586,True,True
1305,2f27e0f4118efff145aeecd8367fbb37,492.0,33,1,0.552,True,True
1306,2f27e0f4118efff145aeecd8367fbb37,492.0,34,1,0.563,True,True
1307,2f27e0f4118efff145aeecd8367fbb37,492.0,36,3,0.515,True,True
1308,2f27e0f4118efff145aeecd8367fbb37,492.0,37,1,0.528,True,True
1309,2f27e0f4118efff145aeecd8367fbb37,492.0,38,6,0.591,True,True
1310,2f27e0f4118efff145aeecd8367fbb37,492.0,39,1,0.478,True,True
1311,2f27e0f4118efff145aeecd8367fbb37,492.0,40,1,0.657,True,True
1312,2f27e0f4118efff145aeecd8367fbb37,492.0,128,1,0.509,True,True
1313,3131a4cd22542b79134fe80f69f5b6ca,439.0,1,1,0.358,True,True
1314,3131a4cd22542b79134fe80f69f5b6ca,439.0,3,2,0.404,True,True
1315,3131a4cd22542b79134fe80f69f5b6ca,439.0,5,6,0.412,True,False
1316,3131a4cd22542b79134fe80f69f5b6ca,439.0,12,1,0.326,True,True
1317,3131a4cd22542b79134fe80f69f5b6ca,439.0,13,8,0.794,True,True
1318,3131a4cd22542b79134fe80f69f5b6ca,439.0,232,1,0.688,True,True
1319,3131a4cd22542b79134fe80f69f5b6ca,439.0,233,3,0.425,True,True
1320,3131a4cd22542b79134fe80f69f5b6ca,439.0,234,2,0.524,True,True
1321,3131a4cd22542b79134fe80f69f5b6ca,439.0,235,2,0.379,True,True
1322,3131a4cd22542b79134fe80f69f5b6ca,439.0,236,2,0.518,True,True
1323,3131a4cd22542b79134fe80f69f5b6ca,487.0,17,1,0.268,True,True
1324,3131a4cd22542b79134fe80f69f5b6ca,487.0,20,1,0.413,True,True
1325,3131a4cd22542b79134fe80f69f5b6ca,487.0,21,1,0.254,True,True
1326,3131a4cd22542b79134fe80f69f5b6ca,487.0,22,1,0.559,True,True
1327,3131a4cd22542b79134fe80f69f5b6ca,487.0,24,7,0.65,True,True
1328,3131a4cd22542b79134fe80f69f5b6ca,487.0,25,1,0.545,True,True
1329,3131a4cd22542b79134fe80f69f5b6ca,487.0,28,1,0.538,True,True
1330,3131a4cd22542b79134fe80f69f5b6ca,487.0,100,1,0.667,True,True
1331,3131a4cd22542b79134fe80f69f5b6ca,487.0,101,1,0.692,True,True
1332,3131a4cd22542b79134fe80f69f5b6ca,487.0,102,2,0.756,True,True
1333,3131a4cd22542b79134fe80f69f5b6ca,492.0,31,1,0.409,True,True
1334,3131a4cd22542b79134fe80f69f5b6ca,492.0,32,1,0.586,True,True
1335,3131a4cd22542b79134fe80f69f5b6ca,492.0,33,1,0.552,True,True
1336,3131a4cd22542b79134fe80f69f5b6ca,492.0,34,4,0.563,True,True
1337,3131a4cd22542b79134fe80f69f5b6ca,492.0,36,1,0.515,True,True
1338,3131a4cd22542b79134fe80f69f5b6ca,492.0,37,1,0.528,True,True
1339,3131a4cd22542b79134fe80f69f5b6ca,492.0,38,1,0.591,True,True
1340,3131a4cd22542b79134fe80f69f5b6ca,492.0,39,1,0.478,True,True
1341,3131a4cd22542b79134fe80f69f5b6ca,492.0,40,4,0.657,True,True
1342,3131a4cd22542b79134fe80f69f5b6ca,492.0,128,2,0.509,True,True
1343,319e33a217f7368ff7ceef7731ccf024,439.0,1,2,0.358,True,True
1344,319e33a217f7368ff7ceef7731ccf024,439.0,3,5,0.404,True,False
1345,319e33a217f7368ff7ceef7731ccf024,439.0,5,1,0.412,True,True
1346,319e33a217f7368ff7ceef7731ccf024,439.0,12,1,0.326,True,True
1347,319e33a217f7368ff7ceef7731ccf024,439.0,13,7,0.794,True,True
1348,319e33a217f7368ff7ceef7731ccf024,439.0,232,4,0.688,True,True
1349,319e33a217f7368ff7ceef7731ccf024,439.0,233,8,0.425,True,False
1350,319e33a217f7368ff7ceef7731ccf024,439.0,234,4,0.524,True,True
1351,319e33a217f7368ff7ceef7731ccf024,439.0,235,2,0.379,True,True
1352,319e33a217f7368ff7ceef7731ccf024,439.0,236,5,0.518,True,False
1353,319e33a217f7368ff7ceef7731ccf024,487.0,17,1,0.268,True,True
1354,319e33a217f7368ff7ceef7731ccf024,487.0,20,1,0.413,True,True
1355,319e33a217f7368ff7ceef7731ccf024,487.0,21,1,0.254,True,True
1356,319e33a217f7368ff7ceef7731ccf024,487.0,22,1,0.559,True,True
1357,319e33a217f7368ff7ceef7731ccf024,487.0,24,6,0.65,True,True
1358,319e33a217f7368ff7ceef7731ccf024,487.0,25,2,0.545,True,True
1359,319e33a217f7368ff7ceef7731ccf024,487.0,28,7,0.538,True,False
1360,319e33a217f7368ff7ceef7731ccf024,487.0,100,1,0.667,True,True
1361,319e33a217f7368ff7ceef7731ccf024,487.0,101,7,0.692,True,True
1362,319e33a217f7368ff7ceef7731ccf024,487.0,102,3,0.756,True,True
1363,319e33a217f7368ff7ceef7731ccf024,492.0,31,1,0.409,True,True
1364,319e33a217f7368ff7ceef7731ccf024,492.0,32,1,0.586,True,True
1365,319e33a217f7368ff7ceef7731ccf024,492.0,33,1,0.552,True,True
1366,319e33a217f7368ff7ceef7731ccf024,492.0,34,1,0.563,True,True
1367,319e33a217f7368ff7ceef7731ccf024,492.0,36,5,0.515,True,False
1368,319e33a217f7368ff7ceef7731ccf024,492.0,37,12,0.528,True,False
1369,319e33a217f7368ff7ceef7731ccf024,492.0,38,7,0.591,True,True
1370,319e33a217f7368ff7ceef7731ccf024,492.0,39,5,0.478,True,True
1371,319e33a217f7368ff7ceef7731ccf024,492.0,40,8,0.657,False,False
1372,319e33a217f7368ff7ceef7731ccf024,492.0,128,11,0.509,True,False
1373,33edf41c0becd0d57c35c4e27276617b,439.0,13,4,0.794,True,True
1374,33edf41c0becd0d57c35c4e27276617b,439.0,232,3,0.688,True,True
1375,33edf41c0becd0d57c35c4e27276617b,439.0,235,1,0.379,False,False
1376,33edf41c0becd0d57c35c4e27276617b,487.0,17,1,0.268,True,True
1377,33edf41c0becd0d57c35c4e27276617b,487.0,20,9,0.413,True,False
1378,33edf41c0becd0d57c35c4e27276617b,487.0,21,1,0.254,True,True
1379,33edf41c0becd0d57c35c4e27276617b,487.0,22,2,0.559,True,True
1380,33edf41c0becd0d57c35c4e27276617b,487.0,24,6,0.65,True,True
1381,33edf41c0becd0d57c35c4e27276617b,487.0,25,9,0.545,False,False
1382,33edf41c0becd0d57c35c4e27276617b,487.0,28,12,0.538,False,False
1383,33edf41c0becd0d57c35c4e27276617b,487.0,100,2,0.667,True,True
1384,33edf41c0becd0d57c35c4e27276617b,487.0,101,3,0.692,True,True
1385,33edf41c0becd0d57c35c4e27276617b,492.0,31,6,0.409,True,False
1386,33edf41c0becd0d57c35c4e27276617b,492.0,32,4,0.586,True,True
1387,33edf41c0becd0d57c35c4e27276617b,492.0,33,4,0.552,True,True
1388,33edf41c0becd0d57c35c4e27276617b,492.0,34,4,0.563,True,True
1389,33edf41c0becd0d57c35c4e27276617b,492.0,36,2,0.515,True,True
1390,33edf41c0becd0d57c35c4e27276617b,492.0,37,1,0.528,True,True
1391,33edf41c0becd0d57c35c4e27276617b,492.0,38,12,0.591,True,False
1392,33edf41c0becd0d57c35c4e27276617b,492.0,39,3,0.478,True,True
1393,33edf41c0becd0d57c35c4e27276617b,492.0,40,14,0.657,True,False
1394,33edf41c0becd0d57c35c4e27276617b,492.0,128,10,0.509,True,False
1395,34b99cc2f738d8a132faea2e0cc4c13b,439.0,1,1,0.358,True,True
1396,34b99cc2f738d8a132faea2e0cc4c13b,439.0,3,1,0.404,True,True
1397,34b99cc2f738d8a132faea2e0cc4c13b,439.0,5,1,0.412,True,True
1398,34b99cc2f738d8a132faea2e0cc4c13b,439.0,12,1,0.326,True,True
1399,34b99cc2f738d8a132faea2e0cc4c13b,439.0,13,1,0.794,True,True
1400,34b99cc2f738d8a132faea2e0cc4c13b,439.0,232,1,0.688,True,True
1401,34b99cc2f738d8a132faea2e0cc4c13b,439.0,233,1,0.425,True,True
1402,34b99cc2f738d8a132faea2e0cc4c13b,439.0,234,1,0.524,True,True
1403,34b99cc2f738d8a132faea2e0cc4c13b,439.0,235,1,0.379,True,True
1404,34b99cc2f738d8a132faea2e0cc4c13b,439.0,236,1,0.518,True,True
1405,34b99cc2f738d8a132faea2e0cc4c13b,487.0,17,1,0.268,True,True
1406,34b99cc2f738d8a132faea2e0cc4c13b,487.0,20,1,0.413,True,True
1407,34b99cc2f738d8a132faea2e0cc4c13b,487.0,21,1,0.254,True,True
1408,34b99cc2f738d8a132faea2e0cc4c13b,487.0,22,1,0.559,True,True
1409,34b99cc2f738d8a132faea2e0cc4c13b,487.0,24,1,0.65,True,True
1410,34b99cc2f738d8a132faea2e0cc4c13b,487.0,25,1,0.545,True,True
1411,34b99cc2f738d8a132faea2e0cc4c13b,487.0,28,1,0.538,True,True
1412,34b99cc2f738d8a132faea2e0cc4c13b,487.0,100,1,0.667,True,True
1413,34b99cc2f738d8a132faea2e0cc4c13b,487.0,101,1,0.692,True,True
1414,34b99cc2f738d8a132faea2e0cc4c13b,487.0,102,1,0.756,True,True
1415,34b99cc2f738d8a132faea2e0cc4c13b,492.0,31,1,0.409,True,True
1416,34b99cc2f738d8a132faea2e0cc4c13b,492.0,32,1,0.586,True,True
1417,34b99cc2f738d8a132faea2e0cc4c13b,492.0,33,1,0.552,True,True
1418,34b99cc2f738d8a132faea2e0cc4c13b,492.0,34,1,0.563,True,True
1419,34b99cc2f738d8a132faea2e0cc4c13b,492.0,36,1,0.515,True,True
1420,34b99cc2f738d8a132faea2e0cc4c13b,492.0,37,1,0.528,True,True
1421,34b99cc2f738d8a132faea2e0cc4c13b,492.0,38,1,0.591,True,True
1422,34b99cc2f738d8a132faea2e0cc4c13b,492.0,39,2,0.478,True,True
1423,34b99cc2f738d8a132faea2e0cc4c13b,492.0,40,1,0.657,True,True
1424,34b99cc2f738d8a132faea2e0cc4c13b,492.0,128,1,0.509,True,True
1425,376dc62eeb4b777df0f1e58a91a7818f,439.0,1,2,0.358,True,True
1426,376dc62eeb4b777df0f1e58a91a7818f,439.0,3,12,0.404,True,False
1427,376dc62eeb4b777df0f1e58a91a7818f,439.0,5,1,0.412,True,True
1428,376dc62eeb4b777df0f1e58a91a7818f,439.0,12,2,0.326,True,True
1429,376dc62eeb4b777df0f1e58a91a7818f,439.0,13,14,0.794,True,False
1430,376dc62eeb4b777df0f1e58a91a7818f,439.0,232,2,0.688,True,True
1431,376dc62eeb4b777df0f1e58a91a7818f,439.0,233,3,0.425,True,True
1432,376dc62eeb4b777df0f1e58a91a7818f,439.0,234,3,0.524,True,True
1433,376dc62eeb4b777df0f1e58a91a7818f,439.0,235,3,0.379,True,True
1434,376dc62eeb4b777df0f1e58a91a7818f,439.0,236,4,0.518,True,True
1435,376dc62eeb4b777df0f1e58a91a7818f,487.0,17,1,0.268,True,True
1436,376dc62eeb4b777df0f1e58a91a7818f,487.0,20,2,0.413,True,True
1437,376dc62eeb4b777df0f1e58a91a7818f,487.0,21,3,0.254,True,False
1438,376dc62eeb4b777df0f1e58a91a7818f,487.0,22,1,0.559,True,True
1439,376dc62eeb4b777df0f1e58a91a7818f,487.0,24,11,0.65,True,False
1440,376dc62eeb4b777df0f1e58a91a7818f,487.0,25,4,0.545,True,True
1441,376dc62eeb4b777df0f1e58a91a7818f,487.0,28,1,0.538,True,True
1442,376dc62eeb4b777df0f1e58a91a7818f,487.0,100,2,0.667,True,True
1443,376dc62eeb4b777df0f1e58a91a7818f,487.0,101,9,0.692,True,True
1444,376dc62eeb4b777df0f1e58a91a7818f,487.0,102,9,0.756,True,True
1445,376dc62eeb4b777df0f1e58a91a7818f,492.0,31,8,0.409,True,False
1446,376dc62eeb4b777df0f1e58a91a7818f,492.0,32,5,0.586,True,True
1447,376dc62eeb4b777df0f1e58a91a7818f,492.0,33,10,0.552,True,False
1448,376dc62eeb4b777df0f1e58a91a7818f,492.0,34,9,0.563,False,False
1449,376dc62eeb4b777df0f1e58a91a7818f,492.0,36,2,0.515,True,True
1450,376dc62eeb4b777df0f1e58a91a7818f,492.0,37,1,0.528,True,True
1451,376dc62eeb4b777df0f1e58a91a7818f,492.0,38,8,0.591,True,True
1452,376dc62eeb4b777df0f1e58a91a7818f,492.0,39,3,0.478,True,True
1453,376dc62eeb4b777df0f1e58a91a7818f,492.0,40,2,0.657,True,True
1454,376dc62eeb4b777df0f1e58a91a7818f,492.0,128,5,0.509,True,True
1455,37b1fe960daba91fffadbdb5a3a9db15,439.0,1,2,0.358,True,True
1456,37b1fe960daba91fffadbdb5a3a9db15,439.0,3,8,0.404,True,False
1457,37b1fe960daba91fffadbdb5a3a9db15,439.0,5,4,0.412,True,True
1458,37b1fe960daba91fffadbdb5a3a9db15,439.0,12,2,0.326,True,True
1459,37b1fe960daba91fffadbdb5a3a9db15,439.0,13,4,0.794,True,True
1460,37b1fe960daba91fffadbdb5a3a9db15,439.0,232,11,0.688,True,False
1461,37b1fe960daba91fffadbdb5a3a9db15,439.0,233,7,0.425,True,False
1462,37b1fe960daba91fffadbdb5a3a9db15,439.0,234,1,0.524,True,True
1463,37b1fe960daba91fffadbdb5a3a9db15,439.0,235,8,0.379,True,False
1464,37b1fe960daba91fffadbdb5a3a9db15,439.0,236,6,0.518,True,False
1465,37b1fe960daba91fffadbdb5a3a9db15,487.0,17,17,0.268,True,False
1466,37b1fe960daba91fffadbdb5a3a9db15,487.0,20,6,0.413,True,False
1467,37b1fe960daba91fffadbdb5a3a9db15,487.0,21,4,0.254,False,False
1468,37b1fe960daba91fffadbdb5a3a9db15,487.0,22,5,0.559,True,False
1469,37b1fe960daba91fffadbdb5a3a9db15,487.0,24,8,0.65,True,False
1470,37b1fe960daba91fffadbdb5a3a9db15,487.0,25,9,0.545,False,False
1471,37b1fe960daba91fffadbdb5a3a9db15,487.0,28,5,0.538,True,True
1472,37b1fe960daba91fffadbdb5a3a9db15,487.0,100,8,0.667,True,False
1473,37b1fe960daba91fffadbdb5a3a9db15,487.0,101,37,0.692,False,False
1474,37b1fe960daba91fffadbdb5a3a9db15,487.0,102,13,0.756,False,False
1475,37b1fe960daba91fffadbdb5a3a9db15,492.0,32,4,0.586,False,False
1476,37b1fe960daba91fffadbdb5a3a9db15,492.0,38,10,0.591,False,False
1477,37b1fe960daba91fffadbdb5a3a9db15,492.0,40,5,0.657,False,False
1478,37b1fe960daba91fffadbdb5a3a9db15,492.0,128,11,0.509,False,False
1479,3b0cc5f591dd5b8dacb0c8e01546b2b4,439.0,1,3,0.358,True,False
1480,3b0cc5f591dd5b8dacb0c8e01546b2b4,439.0,3,3,0.404,True,True
1481,3b0cc5f591dd5b8dacb0c8e01546b2b4,439.0,5,1,0.412,True,True
1482,3b0cc5f591dd5b8dacb0c8e01546b2b4,439.0,12,6,0.326,True,False
1483,3b0cc5f591dd5b8dacb0c8e01546b2b4,439.0,13,2,0.794,True,True
1484,3b0cc5f591dd5b8dacb0c8e01546b2b4,439.0,232,2,0.688,True,True
1485,3b0cc5f591dd5b8dacb0c8e01546b2b4,439.0,233,2,0.425,True,True
1486,3b0cc5f591dd5b8dacb0c8e01546b2b4,439.0,234,2,0.524,True,True
1487,3b0cc5f591dd5b8dacb0c8e01546b2b4,439.0,235,1,0.379,True,True
1488,3b0cc5f591dd5b8dacb0c8e01546b2b4,439.0,236,1,0.518,True,True
1489,3b0cc5f591dd5b8dacb0c8e01546b2b4,492.0,31,4,0.409,True,True
1490,3b0cc5f591dd5b8dacb0c8e01546b2b4,492.0,32,16,0.586,True,False
1491,3b0cc5f591dd5b8dacb0c8e01546b2b4,492.0,33,12,0.552,True,False
1492,3b0cc5f591dd5b8dacb0c8e01546b2b4,492.0,34,7,0.563,False,False
1493,3b0cc5f591dd5b8dacb0c8e01546b2b4,492.0,36,5,0.515,True,False
1494,3b0cc5f591dd5b8dacb0c8e01546b2b4,492.0,37,6,0.528,False,False
1495,3b0cc5f591dd5b8dacb0c8e01546b2b4,492.0,38,12,0.591,False,False
1496,3b0cc5f591dd5b8dacb0c8e01546b2b4,492.0,39,2,0.478,True,True
1497,3b0cc5f591dd5b8dacb0c8e01546b2b4,492.0,40,14,0.657,True,False
1498,3b0cc5f591dd5b8dacb0c8e01546b2b4,492.0,128,10,0.509,True,False
1499,3c82c42719365742090eb207695a1055,487.0,17,7,0.268,True,False
1500,3c82c42719365742090eb207695a1055,487.0,20,2,0.413,True,True
1501,3c82c42719365742090eb207695a1055,487.0,21,1,0.254,True,True
1502,3c82c42719365742090eb207695a1055,487.0,22,2,0.559,True,True
1503,3c82c42719365742090eb207695a1055,487.0,24,2,0.65,True,True
1504,3c82c42719365742090eb207695a1055,487.0,25,1,0.545,True,True
1505,3c82c42719365742090eb207695a1055,487.0,28,1,0.538,True,True
1506,3c82c42719365742090eb207695a1055,487.0,100,2,0.667,True,True
1507,3c82c42719365742090eb207695a1055,487.0,101,2,0.692,True,True
1508,3c82c42719365742090eb207695a1055,487.0,102,7,0.756,True,True
1509,3c82c42719365742090eb207695a1055,492.0,31,12,0.409,True,False
1510,3c82c42719365742090eb207695a1055,492.0,36,6,0.515,True,False
1511,3c82c42719365742090eb207695a1055,492.0,37,8,0.528,True,False
1512,3c82c42719365742090eb207695a1055,492.0,38,21,0.591,False,False
1513,3c82c42719365742090eb207695a1055,492.0,39,7,0.478,True,False
1514,3c82c42719365742090eb207695a1055,492.0,40,23,0.657,True,False
1515,3c82c42719365742090eb207695a1055,492.0,128,10,0.509,True,False
1516,40195594f1244e7ec627b1c6a5a35585,439.0,1,2,0.358,True,True
1517,40195594f1244e7ec627b1c6a5a35585,439.0,3,3,0.404,True,True
1518,40195594f1244e7ec627b1c6a5a35585,439.0,5,6,0.412,True,False
1519,40195594f1244e7ec627b1c6a5a35585,439.0,12,2,0.326,True,True
1520,40195594f1244e7ec627b1c6a5a35585,439.0,13,12,0.794,True,False
1521,40195594f1244e7ec627b1c6a5a35585,439.0,232,13,0.688,True,False
1522,40195594f1244e7ec627b1c6a5a35585,439.0,233,15,0.425,True,False
1523,40195594f1244e7ec627b1c6a5a35585,439.0,234,4,0.524,True,True
1524,40195594f1244e7ec627b1c6a5a35585,439.0,235,1,0.379,True,True
1525,40195594f1244e7ec627b1c6a5a35585,439.0,236,21,0.518,True,False
1526,40195594f1244e7ec627b1c6a5a35585,487.0,24,6,0.65,True,True
1527,40195594f1244e7ec627b1c6a5a35585,487.0,100,8,0.667,True,False
1528,40195594f1244e7ec627b1c6a5a35585,487.0,101,39,0.692,True,False
1529,4129304d04cff4cb688585ffd88c45fd,439.0,1,1,0.358,True,True
1530,4129304d04cff4cb688585ffd88c45fd,439.0,3,4,0.404,True,True
1531,4129304d04cff4cb688585ffd88c45fd,439.0,5,9,0.412,True,False
1532,4129304d04cff4cb688585ffd88c45fd,439.0,12,1,0.326,True,True
1533,4129304d04cff4cb688585ffd88c45fd,439.0,13,1,0.794,True,True
1534,4129304d04cff4cb688585ffd88c45fd,439.0,232,1,0.688,True,True
1535,4129304d04cff4cb688585ffd88c45fd,439.0,233,4,0.425,True,True
1536,4129304d04cff4cb688585ffd88c45fd,439.0,234,4,0.524,True,True
1537,4129304d04cff4cb688585ffd88c45fd,439.0,235,1,0.379,True,True
1538,4129304d04cff4cb688585ffd88c45fd,439.0,236,3,0.518,True,True
1539,4129304d04cff4cb688585ffd88c45fd,487.0,17,1,0.268,True,True
1540,4129304d04cff4cb688585ffd88c45fd,487.0,20,2,0.413,True,True
1541,4129304d04cff4cb688585ffd88c45fd,487.0,21,3,0.254,True,False
1542,4129304d04cff4cb688585ffd88c45fd,487.0,22,6,0.559,False,False
1543,4129304d04cff4cb688585ffd88c45fd,487.0,24,1,0.65,True,True
1544,4129304d04cff4cb688585ffd88c45fd,487.0,25,3,0.545,False,False
1545,4129304d04cff4cb688585ffd88c45fd,487.0,28,2,0.538,True,True
1546,4129304d04cff4cb688585ffd88c45fd,487.0,100,1,0.667,True,True
1547,4129304d04cff4cb688585ffd88c45fd,487.0,101,9,0.692,True,True
1548,4129304d04cff4cb688585ffd88c45fd,487.0,102,3,0.756,True,True
1549,4129304d04cff4cb688585ffd88c45fd,492.0,31,1,0.409,True,True
1550,4129304d04cff4cb688585ffd88c45fd,492.0,33,4,0.552,True,True
1551,4129304d04cff4cb688585ffd88c45fd,492.0,36,3,0.515,False,False
1552,4129304d04cff4cb688585ffd88c45fd,492.0,37,1,0.528,True,True
1553,4129304d04cff4cb688585ffd88c45fd,492.0,38,2,0.591,True,True
1554,4129304d04cff4cb688585ffd88c45fd,492.0,39,3,0.478,True,True
1555,4129304d04cff4cb688585ffd88c45fd,492.0,40,3,0.657,True,True
1556,4129304d04cff4cb688585ffd88c45fd,492.0,128,1,0.509,True,True
1557,4204dc3a11678c6b1d0be57cfe0a21b0,439.0,1,2,0.358,True,True
1558,4204dc3a11678c6b1d0be57cfe0a21b0,439.0,3,5,0.404,True,False
1559,4204dc3a11678c6b1d0be57cfe0a21b0,439.0,5,1,0.412,True,True
1560,4204dc3a11678c6b1d0be57cfe0a21b0,439.0,12,1,0.326,True,True
1561,4204dc3a11678c6b1d0be57cfe0a21b0,439.0,13,8,0.794,True,True
1562,4204dc3a11678c6b1d0be57cfe0a21b0,439.0,232,6,0.688,True,True
1563,4204dc3a11678c6b1d0be57cfe0a21b0,439.0,233,1,0.425,True,True
1564,4204dc3a11678c6b1d0be57cfe0a21b0,439.0,234,1,0.524,True,True
1565,4204dc3a11678c6b1d0be57cfe0a21b0,439.0,235,1,0.379,True,True
1566,4204dc3a11678c6b1d0be57cfe0a21b0,439.0,236,10,0.518,True,False
1567,4204dc3a11678c6b1d0be57cfe0a21b0,487.0,17,1,0.268,True,True
1568,4204dc3a11678c6b1d0be57cfe0a21b0,487.0,20,7,0.413,True,False
1569,4204dc3a11678c6b1d0be57cfe0a21b0,487.0,21,4,0.254,True,False
1570,4204dc3a11678c6b1d0be57cfe0a21b0,487.0,22,9,0.559,True,False
1571,4204dc3a11678c6b1d0be57cfe0a21b0,487.0,24,6,0.65,True,True
1572,4204dc3a11678c6b1d0be57cfe0a21b0,487.0,25,5,0.545,True,True
1573,4204dc3a11678c6b1d0be57cfe0a21b0,487.0,28,2,0.538,True,True
1574,4204dc3a11678c6b1d0be57cfe0a21b0,487.0,100,2,0.667,True,True
1575,4204dc3a11678c6b1d0be57cfe0a21b0,487.0,101,9,0.692,True,True
1576,4204dc3a11678c6b1d0be57cfe0a21b0,487.0,102,8,0.756,True,True
1577,4204dc3a11678c6b1d0be57cfe0a21b0,492.0,31,11,0.409,True,False
1578,4204dc3a11678c6b1d0be57cfe0a21b0,492.0,32,1,0.586,True,True
1579,4204dc3a11678c6b1d0be57cfe0a21b0,492.0,33,2,0.552,True,True
1580,4204dc3a11678c6b1d0be57cfe0a21b0,492.0,34,12,0.563,True,False
1581,4204dc3a11678c6b1d0be57cfe0a21b0,492.0,36,1,0.515,True,True
1582,4204dc3a11678c6b1d0be57cfe0a21b0,492.0,37,3,0.528,True,True
1583,4204dc3a11678c6b1d0be57cfe0a21b0,492.0,38,2,0.591,True,True
1584,4204dc3a11678c6b1d0be57cfe0a21b0,492.0,39,3,0.478,True,True
1585,4204dc3a11678c6b1d0be57cfe0a21b0,492.0,40,5,0.657,True,True
1586,4204dc3a11678c6b1d0be57cfe0a21b0,492.0,128,4,0.509,True,True
1587,4346ad94c2790cac390e684155a2ecba,439.0,1,4,0.358,True,False
1588,4346ad94c2790cac390e684155a2ecba,439.0,3,1,0.404,True,True
1589,4346ad94c2790cac390e684155a2ecba,439.0,5,2,0.412,True,True
1590,4346ad94c2790cac390e684155a2ecba,439.0,12,3,0.326,True,False
1591,4346ad94c2790cac390e684155a2ecba,439.0,13,15,0.794,True,False
1592,4346ad94c2790cac390e684155a2ecba,439.0,232,1,0.688,True,True
1593,4346ad94c2790cac390e684155a2ecba,439.0,233,1,0.425,True,True
1594,4346ad94c2790cac390e684155a2ecba,439.0,234,1,0.524,True,True
1595,4346ad94c2790cac390e684155a2ecba,439.0,235,2,0.379,True,True
1596,4346ad94c2790cac390e684155a2ecba,439.0,236,1,0.518,True,True
1597,4346ad94c2790cac390e684155a2ecba,487.0,17,1,0.268,True,True
1598,4346ad94c2790cac390e684155a2ecba,487.0,20,4,0.413,True,True
1599,4346ad94c2790cac390e684155a2ecba,487.0,21,1,0.254,True,True
1600,4346ad94c2790cac390e684155a2ecba,487.0,22,8,0.559,True,False
1601,4346ad94c2790cac390e684155a2ecba,487.0,24,2,0.65,True,True
1602,4346ad94c2790cac390e684155a2ecba,487.0,25,8,0.545,True,False
1603,4346ad94c2790cac390e684155a2ecba,487.0,28,7,0.538,True,False
1604,4346ad94c2790cac390e684155a2ecba,487.0,100,3,0.667,True,True
1605,4346ad94c2790cac390e684155a2ecba,487.0,101,3,0.692,True,True
1606,4346ad94c2790cac390e684155a2ecba,487.0,102,22,0.756,True,False
1607,4346ad94c2790cac390e684155a2ecba,492.0,31,1,0.409,True,True
1608,4346ad94c2790cac390e684155a2ecba,492.0,32,4,0.586,True,True
1609,4346ad94c2790cac390e684155a2ecba,492.0,33,7,0.552,True,False
1610,4346ad94c2790cac390e684155a2ecba,492.0,34,4,0.563,True,True
1611,4346ad94c2790cac390e684155a2ecba,492.0,36,3,0.515,True,True
1612,4346ad94c2790cac390e684155a2ecba,492.0,37,4,0.528,True,True
1613,4346ad94c2790cac390e684155a2ecba,492.0,38,1,0.591,True,True
1614,4346ad94c2790cac390e684155a2ecba,492.0,39,1,0.478,True,True
1615,4346ad94c2790cac390e684155a2ecba,492.0,40,16,0.657,True,False
1616,4346ad94c2790cac390e684155a2ecba,492.0,128,1,0.509,True,True
1617,43a87a86ea9aee0255325e2865d6b503,439.0,1,3,0.358,True,False
1618,43a87a86ea9aee0255325e2865d6b503,439.0,3,7,0.404,True,False
1619,43a87a86ea9aee0255325e2865d6b503,439.0,5,1,0.412,True,True
1620,43a87a86ea9aee0255325e2865d6b503,439.0,12,6,0.326,True,False
1621,43a87a86ea9aee0255325e2865d6b503,439.0,13,16,0.794,True,False
1622,43a87a86ea9aee0255325e2865d6b503,439.0,232,3,0.688,True,True
1623,43a87a86ea9aee0255325e2865d6b503,439.0,233,2,0.425,True,True
1624,43a87a86ea9aee0255325e2865d6b503,439.0,234,6,0.524,True,False
1625,43a87a86ea9aee0255325e2865d6b503,439.0,235,2,0.379,True,True
1626,43a87a86ea9aee0255325e2865d6b503,439.0,236,4,0.518,True,True
1627,43a87a86ea9aee0255325e2865d6b503,487.0,17,11,0.268,True,False
1628,43a87a86ea9aee0255325e2865d6b503,487.0,20,8,0.413,True,False
1629,43a87a86ea9aee0255325e2865d6b503,487.0,21,2,0.254,True,True
1630,43a87a86ea9aee0255325e2865d6b503,487.0,22,3,0.559,True,True
1631,43a87a86ea9aee0255325e2865d6b503,487.0,24,31,0.65,True,False
1632,43a87a86ea9aee0255325e2865d6b503,487.0,25,5,0.545,True,True
1633,43a87a86ea9aee0255325e2865d6b503,487.0,28,12,0.538,True,False
1634,43a87a86ea9aee0255325e2865d6b503,487.0,100,2,0.667,True,True
1635,43a87a86ea9aee0255325e2865d6b503,487.0,101,5,0.692,True,True
1636,43a87a86ea9aee0255325e2865d6b503,487.0,102,7,0.756,True,True
1637,43a87a86ea9aee0255325e2865d6b503,492.0,31,1,0.409,True,True
